date,code,open,high,low,close,preclose,volume,amount,pctChg
2018-04-04,sh.000300,3873.6260,3898.6120,3852.4950,3854.8620,3862.4790,8873060864,131593068544.0000,-0.197200
2018-04-09,sh.000300,3851.9540,3870.6730,3827.4130,3852.9290,3854.8620,8410546176,118167273472.0000,-0.050100
2018-04-10,sh.000300,3860.7220,3927.4240,3851.7950,3927.1720,3852.9290,10617372160,137941299200.0000,1.926900
2018-04-11,sh.000300,3934.1690,3958.7070,3924.9600,3938.3430,3927.1720,11193302016,139989291008.0000,0.284500
2018-04-12,sh.000300,3935.6730,3937.7830,3896.1780,3898.6350,3938.3430,8269948928,108075565056.0000,-1.008200
2018-04-13,sh.000300,3920.7370,3929.9520,3866.1860,3871.1440,3898.6350,7154420224,98921828352.0000,-0.705100
2018-04-16,sh.000300,3862.4730,3869.1560,3789.6120,3808.8630,3871.1440,9921776896,131566866432.0000,-1.608900
2018-04-17,sh.000300,3812.8740,3822.6260,3745.4440,3748.6410,3808.8630,9061079040,126518751232.0000,-1.581100
2018-04-18,sh.000300,3785.3050,3789.6590,3708.1060,3766.2820,3748.6410,10667670528,143077675008.0000,0.470600
2018-04-19,sh.000300,3774.7840,3824.0320,3767.7970,3811.8430,3766.2820,9905405952,127520120832.0000,1.209700
2018-04-20,sh.000300,3801.2070,3815.4440,3750.1030,3760.8540,3811.8430,9928292608,123550662656.0000,-1.337600
2018-04-23,sh.000300,3754.6890,3787.3950,3735.1840,3766.3250,3760.8540,9035629056,111763030016.0000,0.145500
2018-04-24,sh.000300,3769.8780,3854.4290,3769.8780,3843.4880,3766.3250,11421952512,145700511744.0000,2.048800
2018-04-25,sh.000300,3824.5920,3838.6920,3817.0320,3828.7010,3843.4880,7817261312,105750450176.0000,-0.384700
2018-04-26,sh.000300,3823.3920,3828.7120,3744.8850,3755.4940,3828.7010,8715064064,125772304384.0000,-1.912100
2018-04-27,sh.000300,3771.0360,3776.9750,3714.6440,3756.8760,3755.4940,8953172736,142113628160.0000,0.036800
2018-05-02,sh.000300,3769.9250,3787.3020,3744.5470,3763.6460,3756.8760,8330103552,120083484672.0000,0.180200
2018-05-03,sh.000300,3756.1650,3797.5260,3732.3710,3793.0000,3763.6460,9396111872,122740170752.0000,0.779900
2018-05-04,sh.000300,3784.3160,3801.5240,3770.9380,3774.5980,3793.0000,7155428864,98315255808.0000,-0.485200
2018-05-07,sh.000300,3782.5400,3834.5870,3776.0290,3834.1870,3774.5980,8728619520,126354800640.0000,1.578700
2018-05-08,sh.000300,3834.6140,3892.0730,3833.7290,3878.6760,3834.1870,9421515776,135445864448.0000,1.160300
2018-05-09,sh.000300,3876.1290,3878.9380,3855.7390,3871.6150,3878.6760,6671296512,92322897920.0000,-0.182000
2018-05-10,sh.000300,3882.8350,3894.4900,3867.3080,3893.0560,3871.6150,7066780928,103255142400.0000,0.553800
2018-05-11,sh.000300,3902.1480,3903.3370,3871.9520,3872.8380,3893.0560,7335660288,107715457024.0000,-0.519300
2018-05-14,sh.000300,3886.8730,3919.2990,3886.8730,3909.2930,3872.8380,8197600000,122520047616.0000,0.941300
2018-05-15,sh.000300,3920.1390,3924.3420,3892.9190,3924.0970,3909.2930,7604955392,106091905024.0000,0.378700
2018-05-16,sh.000300,3909.8180,3923.3430,3889.1870,3892.8440,3924.0970,7191364608,106533928960.0000,-0.796400
2018-05-17,sh.000300,3895.4890,3899.5130,3858.8520,3864.0500,3892.8440,5903012352,87104163840.0000,-0.739700
2018-05-18,sh.000300,3860.1640,3903.0630,3841.8960,3903.0630,3864.0500,7261395712,96823853056.0000,1.009600
2018-05-21,sh.000300,3925.5390,3937.4600,3913.6040,3921.2420,3903.0630,9264173824,120528728064.0000,0.465800
2018-05-22,sh.000300,3918.8150,3918.8150,3881.1690,3906.2080,3921.2420,7536877824,102883344384.0000,-0.383400
2018-05-23,sh.000300,3898.2680,3898.2680,3854.5820,3854.5820,3906.2080,8372231936,110684504064.0000,-1.321600
2018-05-24,sh.000300,3853.2910,3859.1030,3823.9230,3827.2170,3854.5820,6834502144,93408219136.0000,-0.709900
2018-05-25,sh.000300,3823.7440,3841.1240,3804.1340,3816.4980,3827.2170,7083638528,95667544064.0000,-0.280100
2018-05-28,sh.000300,3816.2640,3846.5520,3799.3200,3833.2590,3816.4980,7152113152,100001640448.0000,0.439200
2018-05-29,sh.000300,3824.1900,3841.7790,3800.6740,3804.0090,3833.2590,8155266304,117288579072.0000,-0.763100
2018-05-30,sh.000300,3755.1760,3767.8870,3722.0710,3723.3720,3804.0090,8791328512,115858976768.0000,-2.119800
2018-05-31,sh.000300,3749.2950,3804.7910,3742.5280,3802.3750,3723.3720,9266689536,130545422336.0000,2.121800
2018-06-01,sh.000300,3789.6710,3802.5360,3753.8390,3770.5890,3802.3750,7782181376,105934864384.0000,-0.835900
2018-06-04,sh.000300,3785.1860,3813.4060,3776.6180,3807.5780,3770.5890,7662434048,115146469376.0000,0.981000
2018-06-05,sh.000300,3811.2850,3845.5640,3800.9250,3845.3160,3807.5780,7868736000,121261465600.0000,0.991100
2018-06-06,sh.000300,3839.6830,3848.3290,3830.8950,3837.3510,3845.3160,7311723776,107142041600.0000,-0.207100
2018-06-07,sh.000300,3846.9360,3859.8470,3827.6870,3831.0120,3837.3510,8025614592,112365711360.0000,-0.165200
2018-06-08,sh.000300,3819.4470,3819.4600,3759.2710,3779.6150,3831.0120,8333733632,107818799104.0000,-1.341600
2018-06-11,sh.000300,3770.2080,3792.5480,3756.5140,3779.9810,3779.6150,6870983424,105597923328.0000,0.009700
2018-06-12,sh.000300,3783.1850,3830.4710,3765.2640,3825.9530,3779.9810,7320624384,116217139200.0000,1.216200
2018-06-13,sh.000300,3814.6170,3817.4520,3782.0720,3788.3390,3825.9530,6637797120,97185497088.0000,-0.983100
2018-06-14,sh.000300,3774.6390,3808.1610,3759.2480,3773.3650,3788.3390,6847132160,99234013184.0000,-0.395300
2018-06-15,sh.000300,3763.0400,3780.3360,3737.4280,3753.4330,3773.3650,8548889344,109534900224.0000,-0.528200
2018-06-19,sh.000300,3702.6680,3712.8160,3583.0200,3621.1160,3753.4330,16070654208,193848799232.0000,-3.525200
2018-06-20,sh.000300,3602.5510,3649.3350,3578.1740,3635.4430,3621.1160,8671809792,112804814848.0000,0.395700
2018-06-21,sh.000300,3633.5550,3673.5620,3589.4890,3592.9650,3635.4430,9390855168,115584147456.0000,-1.168400
2018-06-22,sh.000300,3567.8930,3609.0750,3542.4560,3608.9040,3592.9650,7511786496,89687281664.0000,0.443600
2018-06-25,sh.000300,3625.7980,3631.0250,3559.0340,3560.4770,3608.9040,7987707904,106690347008.0000,-1.341900
2018-06-26,sh.000300,3521.5870,3541.7820,3478.2130,3531.1110,3560.4770,8498526976,108132167680.0000,-0.824800
2018-06-27,sh.000300,3525.1320,3537.6560,3441.7850,3459.2620,3531.1110,8149181696,107628896256.0000,-2.034700
2018-06-28,sh.000300,3434.9440,3477.0560,3416.9470,3423.5250,3459.2620,7591805184,98570526720.0000,-1.033100
2018-06-29,sh.000300,3431.9610,3512.3830,3425.2150,3510.9840,3423.5250,7725703168,97616367616.0000,2.554600
2018-07-02,sh.000300,3504.4570,3506.8990,3383.5000,3407.9630,3510.9840,8435144960,107601539072.0000,-2.934200
2018-07-03,sh.000300,3410.4760,3422.0390,3319.2880,3409.2800,3407.9630,9527869184,129898020864.0000,0.038600
2018-07-04,sh.000300,3398.7780,3418.3310,3359.0860,3363.7470,3409.2800,7515799808,93648560128.0000,-1.335600
2018-07-05,sh.000300,3365.5540,3398.4850,3330.7110,3342.4370,3363.7470,8158798080,97544617984.0000,-0.633500
2018-07-06,sh.000300,3347.0620,3396.2450,3295.7290,3365.1220,3342.4370,8609757952,109481943040.0000,0.678700
2018-07-09,sh.000300,3378.9050,3459.3150,3378.9050,3459.1830,3365.1220,7660154624,100918861824.0000,2.795200
2018-07-10,sh.000300,3464.9060,3474.1390,3437.2700,3467.5150,3459.1830,6954882304,90127446016.0000,0.240900
2018-07-11,sh.000300,3398.9260,3427.5700,3375.1440,3407.5290,3467.5150,7204094976,89661505536.0000,-1.729900
2018-07-12,sh.000300,3403.3300,3499.0970,3403.3300,3481.0550,3407.5290,9635356416,117805514752.0000,2.157700
2018-07-13,sh.000300,3488.4960,3499.7640,3474.9120,3492.6890,3481.0550,7295589632,99800186880.0000,0.334200
2018-07-16,sh.000300,3488.9670,3506.2350,3459.7310,3472.0850,3492.6890,6828199936,90754289664.0000,-0.589900
2018-07-17,sh.000300,3466.4230,3467.1850,3420.9710,3449.3770,3472.0850,6198307584,85720563712.0000,-0.654000
2018-07-18,sh.000300,3456.6060,3479.2630,3430.1560,3431.3220,3449.3770,6653032960,88556871680.0000,-0.523400
2018-07-19,sh.000300,3444.8030,3466.5050,3417.9620,3428.3430,3431.3220,6847771648,88804909056.0000,-0.086800
2018-07-20,sh.000300,3426.4550,3505.9280,3398.9530,3492.8930,3428.3430,10198472704,122196955136.0000,1.882800
2018-07-23,sh.000300,3471.8550,3527.5330,3464.6470,3525.7500,3492.8930,11903662592,143960932352.0000,0.940700
2018-07-24,sh.000300,3530.6640,3596.5120,3530.6640,3581.7050,3525.7500,15691243520,177448955904.0000,1.587000
2018-07-25,sh.000300,3589.5050,3589.9840,3566.3140,3577.7520,3581.7050,9675849984,112176693248.0000,-0.110400
2018-07-26,sh.000300,3583.3170,3593.9220,3528.6440,3536.2450,3577.7520,9034964224,105577283584.0000,-1.160100
2018-07-27,sh.000300,3533.7710,3545.4050,3512.7030,3521.2260,3536.2450,7017810432,81192173568.0000,-0.424700
2018-07-30,sh.000300,3520.8530,3550.9020,3489.5490,3515.0790,3521.2260,8211699456,96183099392.0000,-0.174600
2018-07-31,sh.000300,3510.4740,3528.1540,3493.1540,3517.6560,3515.0790,6798081792,80022151168.0000,0.073300
2018-08-01,sh.000300,3530.0290,3543.6060,3446.7760,3447.3880,3517.6560,9034861824,107477213184.0000,-1.997600
2018-08-02,sh.000300,3434.3510,3434.3510,3322.0960,3370.9570,3447.3880,10130872832,122401284096.0000,-2.217100
2018-08-03,sh.000300,3366.6630,3381.3410,3315.2000,3315.2830,3370.9570,7079691008,91395985408.0000,-1.651600
2018-08-06,sh.000300,3312.8150,3344.2460,3257.6850,3273.2720,3315.2830,7797508352,97517989888.0000,-1.267200
2018-08-07,sh.000300,3284.9780,3368.9620,3263.4980,3368.8690,3273.2720,9178391552,107512225792.0000,2.920500
2018-08-08,sh.000300,3362.1480,3368.1600,3311.7690,3314.5070,3368.8690,7928486400,90958913536.0000,-1.613700
2018-08-09,sh.000300,3303.4760,3408.3910,3299.6150,3397.5290,3314.5070,9195757312,108802314240.0000,2.504800
2018-08-10,sh.000300,3398.4130,3424.0410,3380.5730,3405.0190,3397.5290,6896729856,85634523136.0000,0.220500
2018-08-13,sh.000300,3369.9810,3396.1880,3336.6950,3390.3440,3405.0190,7619153152,90869288960.0000,-0.431000
2018-08-14,sh.000300,3386.4830,3391.7290,3356.6140,3372.9130,3390.3440,6065144576,72121991168.0000,-0.514100
2018-08-15,sh.000300,3371.9590,3372.1360,3288.7080,3291.9760,3372.9130,6817405440,83402194944.0000,-2.399600
2018-08-16,sh.000300,3251.8550,3315.2030,3231.5560,3276.7270,3291.9760,7654736640,89269174272.0000,-0.463200
2018-08-17,sh.000300,3305.8950,3311.5720,3224.0990,3229.6190,3276.7270,6739541248,84452454400.0000,-1.437700
2018-08-20,sh.000300,3238.2150,3267.2490,3209.0110,3267.2490,3229.6190,7090422784,88963383296.0000,1.165200
2018-08-21,sh.000300,3271.8400,3331.7070,3270.0300,3326.6480,3267.2490,7520558336,97925840896.0000,1.818000
2018-08-22,sh.000300,3328.9690,3328.9690,3299.3930,3307.9540,3326.6480,5078705664,66548536320.0000,-0.561900
2018-08-23,sh.000300,3308.4580,3336.1120,3285.8140,3320.0250,3307.9540,6111233536,80212787200.0000,0.364900
2018-08-24,sh.000300,3308.4770,3353.0440,3291.8650,3325.3340,3320.0250,6376589824,77197848576.0000,0.159900
2018-08-27,sh.000300,3339.3890,3406.5730,3339.2640,3406.5730,3325.3340,9427008256,114960965632.0000,2.443000
2018-08-28,sh.000300,3408.1500,3416.5920,3388.8140,3400.1700,3406.5730,7544536320,94945951744.0000,-0.188000
2018-08-29,sh.000300,3393.0520,3398.7130,3377.1230,3386.5730,3400.1700,6702040320,79072301056.0000,-0.399900
2018-08-30,sh.000300,3385.8050,3402.5620,3349.4680,3351.0940,3386.5730,6838529024,80226054144.0000,-1.047600
2018-08-31,sh.000300,3333.3800,3356.5750,3310.8720,3334.5030,3351.0940,7620562944,96091893760.0000,-0.495100
2018-09-03,sh.000300,3320.6890,3325.6070,3291.7840,3321.8240,3334.5030,6642985472,81305681920.0000,-0.380200
2018-09-04,sh.000300,3324.1860,3370.9630,3307.9580,3363.8980,3321.8240,6708880640,85892034560.0000,1.266600
2018-09-05,sh.000300,3349.6980,3354.1990,3298.1410,3298.1410,3363.8980,6430188800,80656674816.0000,-1.954800
2018-09-06,sh.000300,3286.6640,3311.4970,3253.7550,3262.8800,3298.1410,6230028800,79373139968.0000,-1.069100
2018-09-07,sh.000300,3273.8900,3316.6140,3253.7250,3277.6430,3262.8800,6394740736,81263439872.0000,0.452500
2018-09-10,sh.000300,3271.3810,3277.8840,3227.8480,3230.0680,3277.6430,6381705216,76175581184.0000,-1.451500
2018-09-11,sh.000300,3229.7050,3245.6170,3209.1120,3224.2110,3230.0680,5849130496,67722118912.0000,-0.181300
2018-09-12,sh.000300,3216.9910,3225.6010,3194.9780,3202.0240,3224.2110,5462789888,68887019520.0000,-0.688100
2018-09-13,sh.000300,3239.6850,3249.5930,3191.3970,3236.5660,3202.0240,6729032704,85887963136.0000,1.078800
2018-09-14,sh.000300,3242.8300,3254.1040,3227.9430,3242.0900,3236.5660,6013063936,76481212416.0000,0.170700
2018-09-17,sh.000300,3224.9260,3230.7870,3200.5090,3204.9220,3242.0900,5225954816,60650940928.0000,-1.146400
2018-09-18,sh.000300,3193.6420,3270.1070,3193.6420,3269.4310,3204.9220,7042503424,83899138048.0000,2.012800
2018-09-19,sh.000300,3261.9970,3335.9910,3258.3090,3312.4820,3269.4310,8917066496,109395423232.0000,1.316800
2018-09-20,sh.000300,3314.8750,3332.3090,3303.0730,3310.1250,3312.4820,6456105728,76660846592.0000,-0.071200
2018-09-21,sh.000300,3320.6950,3410.4850,3307.7670,3410.4850,3310.1250,10841600512,123573116928.0000,3.031900
2018-09-25,sh.000300,3375.9710,3394.3770,3367.0250,3379.8040,3410.4850,6905469184,82870030336.0000,-0.899600
2018-09-26,sh.000300,3388.5570,3448.2590,3383.2350,3417.2410,3379.8040,9317334272,119113318400.0000,1.107700
2018-09-27,sh.000300,3415.9530,3423.7100,3394.7320,3403.5900,3417.2410,6976524032,87573299200.0000,-0.399500
2018-09-28,sh.000300,3409.9590,3444.9880,3404.6970,3438.8640,3403.5900,8437775616,94880276480.0000,1.036400
2018-10-08,sh.000300,3361.5590,3364.4640,3285.2530,3290.8980,3438.8640,9788898816,114164219904.0000,-4.302800
2018-10-09,sh.000300,3290.1700,3309.7970,3276.1320,3288.6900,3290.8980,6672327424,78372941824.0000,-0.067100
2018-10-10,sh.000300,3295.4280,3315.7310,3256.5810,3281.5970,3288.6900,6449282816,79166808064.0000,-0.215700
2018-10-11,sh.000300,3179.5400,3209.5200,3099.0400,3124.1130,3281.5970,12094134272,125723082752.0000,-4.799000
2018-10-12,sh.000300,3123.3710,3184.1220,3094.9650,3170.7260,3124.1130,9861115136,104423075840.0000,1.492000
2018-10-15,sh.000300,3173.8460,3183.1290,3120.2300,3126.4510,3170.7260,6960502272,77137698816.0000,-1.396400
2018-10-16,sh.000300,3128.5760,3166.0910,3089.3660,3100.9730,3126.4510,6888772096,75206471680.0000,-0.814900
2018-10-17,sh.000300,3140.6830,3149.1340,3062.5540,3118.2460,3100.9730,7683713792,86132695040.0000,0.557000
2018-10-18,sh.000300,3097.7900,3097.7900,3043.3810,3044.3910,3118.2460,7377196800,79703732224.0000,-2.368500
2018-10-19,sh.000300,3017.7480,3137.7470,3009.4980,3134.9450,3044.3910,9883968768,110951370752.0000,2.974500
2018-10-22,sh.000300,3159.5610,3297.3800,3159.5610,3270.2730,3134.9450,14586204416,170651308032.0000,4.316800
2018-10-23,sh.000300,3273.1270,3276.0200,3163.5700,3183.4250,3270.2730,12101324032,142589177856.0000,-2.655700
2018-10-24,sh.000300,3169.4570,3245.3970,3164.2930,3188.2010,3183.4250,11090974464,120954388480.0000,0.150000
2018-10-25,sh.000300,3107.8400,3197.3210,3099.8880,3194.3080,3188.2010,10695181824,113291747328.0000,0.191600
2018-10-26,sh.000300,3204.2840,3218.1020,3151.9240,3173.6350,3194.3080,10129935360,106070368256.0000,-0.647200
2018-10-29,sh.000300,3157.4870,3158.8110,3062.5800,3076.8880,3173.6350,9183979008,108479492096.0000,-3.048500
2018-10-30,sh.000300,3061.9300,3146.6270,3050.7700,3110.2600,3076.8880,11607010048,131767103488.0000,1.084600
2018-10-31,sh.000300,3116.6580,3168.9180,3106.0270,3153.8230,3110.2600,11120745472,117099696128.0000,1.400600
2018-11-01,sh.000300,3185.2020,3217.8030,3173.0990,3177.0330,3153.8230,13265337856,145919303680.0000,0.735900
2018-11-02,sh.000300,3258.6090,3290.2450,3222.4350,3290.2450,3177.0330,15346610432,178340642816.0000,3.563500
2018-11-05,sh.000300,3269.4690,3279.8780,3230.3630,3262.8350,3290.2450,10970668288,123630923776.0000,-0.833100
2018-11-06,sh.000300,3254.9770,3254.9770,3213.8950,3243.1500,3262.8350,8386913792,91703898112.0000,-0.603300
2018-11-07,sh.000300,3243.8770,3270.5000,3218.4210,3221.9100,3243.1500,9161552896,101814919168.0000,-0.654900
2018-11-08,sh.000300,3251.7280,3253.5730,3207.7080,3212.7730,3221.9100,7641454080,85221666816.0000,-0.283600
2018-11-09,sh.000300,3193.3030,3193.3030,3166.3100,3167.4440,3212.7730,8428276224,88194191360.0000,-1.410900
2018-11-12,sh.000300,3160.2460,3206.5120,3152.4390,3205.1400,3167.4440,8806239232,97363050496.0000,1.190100
2018-11-13,sh.000300,3164.9220,3254.7680,3161.0970,3237.3820,3205.1400,12649346304,125603045376.0000,1.006000
2018-11-14,sh.000300,3233.6400,3239.2440,3200.2280,3204.9420,3237.3820,11380865792,105386565632.0000,-1.002000
2018-11-15,sh.000300,3201.2810,3242.3830,3198.7810,3242.3710,3204.9420,9855880960,100119191552.0000,1.167900
2018-11-16,sh.000300,3242.8790,3282.3900,3223.7210,3257.6730,3242.3710,12687683584,135379804160.0000,0.471900
2018-11-19,sh.000300,3258.7910,3294.6030,3251.0660,3294.6030,3257.6730,11595659520,123188776960.0000,1.133600
2018-11-20,sh.000300,3268.0760,3278.7840,3213.6830,3218.4070,3294.6030,10936115456,114155065344.0000,-2.312800
2018-11-21,sh.000300,3187.1020,3230.2570,3185.2390,3226.4910,3218.4070,8411972608,87813275648.0000,0.251200
2018-11-22,sh.000300,3232.9730,3235.4520,3199.6980,3214.4270,3226.4910,6509829120,70083371008.0000,-0.373900
2018-11-23,sh.000300,3208.5930,3212.1950,3139.3850,3143.4750,3214.4270,8463825408,86864945152.0000,-2.207300
2018-11-26,sh.000300,3148.6720,3169.4410,3131.6360,3141.2430,3143.4750,5937914112,61899479552.0000,-0.071000
2018-11-27,sh.000300,3152.7740,3162.0120,3126.2890,3137.2410,3141.2430,5540783104,61946260992.0000,-0.127400
2018-11-28,sh.000300,3137.7470,3179.4100,3126.6170,3178.9320,3137.2410,7488195584,77620551680.0000,1.328900
2018-11-29,sh.000300,3198.8250,3204.8560,3137.6540,3137.6540,3178.9320,8049846528,86927613952.0000,-1.298500
2018-11-30,sh.000300,3136.1960,3175.1540,3132.4230,3172.6900,3137.6540,7092104448,77297696768.0000,1.116600
2018-12-03,sh.000300,3260.6860,3273.6390,3228.3610,3260.9500,3172.6900,12148715776,145828417536.0000,2.781900
2018-12-04,sh.000300,3256.2280,3267.9400,3243.6950,3267.7090,3260.9500,7941504000,90543599616.0000,0.207300
2018-12-05,sh.000300,3224.2550,3266.9030,3219.9780,3252.0040,3267.7090,7615305216,90909093888.0000,-0.480600
2018-12-06,sh.000300,3218.1130,3223.5210,3179.8940,3181.6730,3252.0040,7632877056,95678881792.0000,-2.162700
2018-12-07,sh.000300,3187.4910,3193.8190,3176.7060,3181.5640,3181.6730,5336192512,66323970560.0000,-0.003400
2018-12-10,sh.000300,3153.5220,3170.1520,3134.3840,3144.7630,3181.5640,6343727360,73717202944.0000,-1.156700
2018-12-11,sh.000300,3148.2250,3161.9550,3143.6070,3159.8150,3144.7630,5322387712,60014969856.0000,0.478600
2018-12-12,sh.000300,3181.5660,3182.2100,3160.2780,3170.6090,3159.8150,5330991360,60536223488.0000,0.341600
2018-12-13,sh.000300,3178.8910,3234.0810,3169.4230,3219.6920,3170.6090,9044275456,103375478784.0000,1.548100
2018-12-14,sh.000300,3207.3480,3210.7220,3165.9100,3165.9100,3219.6920,8430125056,91576901632.0000,-1.670400
2018-12-17,sh.000300,3158.2840,3167.5120,3134.3650,3161.1960,3165.9100,6649700608,77151490048.0000,-0.148900
2018-12-18,sh.000300,3139.9490,3165.0010,3114.4680,3128.4260,3161.1960,6382031872,72035450880.0000,-1.036600
2018-12-19,sh.000300,3133.7410,3137.0090,3086.7570,3091.1250,3128.4260,5552229888,67872922368.0000,-1.192300
2018-12-20,sh.000300,3083.5440,3097.7200,3044.2920,3067.4160,3091.1250,6974946304,78181425152.0000,-0.767000
2018-12-21,sh.000300,3055.3250,3057.4000,3007.6090,3029.3950,3067.4160,7675810048,84824064000.0000,-1.239500
2018-12-24,sh.000300,3015.4970,3040.3520,3007.3290,3038.1980,3029.3950,5729961472,63880740608.0000,0.290600
2018-12-25,sh.000300,3006.8780,3030.1410,2964.8750,3017.2810,3038.1980,7868942592,80413569024.0000,-0.688500
2018-12-26,sh.000300,3012.8690,3029.0600,2996.4820,3002.0320,3017.2810,5564703232,58574969088.0000,-0.505400
2018-12-27,sh.000300,3042.9490,3047.2340,2990.5050,2990.5050,3002.0320,8054178560,81159270400.0000,-0.384000
2018-12-28,sh.000300,2994.7950,3024.3520,2984.8170,3010.6530,2990.5050,7105377792,78145310720.0000,0.673700
2019-01-02,sh.000300,3017.0670,3018.7750,2958.4880,2969.5350,3010.6530,6866302208,76105572352.0000,-1.365800
2019-01-03,sh.000300,2963.0180,3000.4410,2953.2540,2964.8420,2969.5350,7086710272,76664799232.0000,-0.158000
